ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
BK0737.DC,20210730,743.32,756.4,739.06,753.82,743.11,10.71,1.44,30692585.0,49270342656.0
BK0737.DC,20210802,752.58,774.13,747.58,774.13,753.82,20.31,2.69,30859502.0,50736667136.0
BK0737.DC,20210803,773.79,792.25,773.73,784.3,774.13,10.17,1.31,40056840.0,62120357120.0
BK0737.DC,20210804,780.06,789.78,778.96,789.78,784.3,5.48,0.7,34166329.0,52574365440.0
BK0737.DC,20210805,786.17,786.17,770.28,772.96,789.7800000000001,-16.82,-2.13,32543002.0,48893219584.0
BK0737.DC,20210806,773.87,774.51,762.72,768.82,772.96,-4.14,-0.54,27068917.0,41642398976.0
BK0737.DC,20210809,768.99,780.23,768.74,780.23,768.82,11.41,1.48,26542077.0,44431676160.0
BK0737.DC,20210810,778.88,791.99,776.05,791.11,780.23,10.88,1.39,29119301.0,46355790592.0
BK0737.DC,20210811,791.03,791.03,784.75,787.14,791.11,-3.97,-0.5,27899351.0,41541607424.0
BK0737.DC,20210812,788.67,804.8,788.67,797.18,787.14,10.04,1.28,35263576.0,52259541248.0
BK0737.DC,20210813,794.65,794.92,783.11,787.05,797.18,-10.13,-1.27,32365085.0,46528797184.0
BK0737.DC,20210816,786.45,791.66,782.51,787.17,787.05,0.12,0.02,26881956.0,38991547136.0
BK0737.DC,20210817,786.45,786.48,764.11,765.14,787.17,-22.03,-2.8,29938611.0,43089430784.0
BK0737.DC,20210818,764.28,775.67,759.5,775.56,765.14,10.42,1.36,26661636.0,41510013696.0
BK0737.DC,20210819,773.38,781.09,772.86,774.34,775.5600000000001,-1.22,-0.16,25546502.0,39406397952.0
BK0737.DC,20210820,770.87,770.9,757.03,763.79,774.3399999999999,-10.55,-1.36,23376708.0,36361136128.0
BK0737.DC,20210823,764.91,788.32,764.91,788.26,763.79,24.47,3.2,28338590.0,42198977792.0
BK0737.DC,20210824,788.6,788.64,783.92,787.32,788.2600000000001,-0.94,-0.12,27405082.0,42484530944.0
BK0737.DC,20210825,787.17,787.52,782.78,785.24,787.32,-2.08,-0.26,24082598.0,39246760192.0
BK0737.DC,20210826,783.75,783.75,769.55,769.67,785.24,-15.57,-1.98,25757557.0,39454232576.0
BK0737.DC,20210827,768.55,770.4,763.31,770.39,769.67,0.72,0.09,27511572.0,39594332160.0
BK0737.DC,20210830,776.19,782.13,771.94,774.36,770.39,3.97,0.52,33215807.0,49329278720.0
BK0737.DC,20210831,771.28,772.84,759.35,764.97,774.36,-9.39,-1.21,32813839.0,46544522496.0
BK0737.DC,20210901,765.56,771.19,755.44,770.22,764.97,5.25,0.69,31426436.0,46823872256.0
BK0737.DC,20210902,767.5,771.86,763.12,771.59,770.22,1.37,0.18,28679636.0,42054749184.0
BK0737.DC,20210903,776.84,783.71,772.68,779.16,771.5899999999999,7.57,0.98,35987695.0,51332439552.0
BK0737.DC,20210906,778.88,789.99,775.85,789.88,779.16,10.72,1.38,34375697.0,49020100608.0
BK0737.DC,20210907,788.24,796.42,787.58,795.56,789.88,5.68,0.72,33409344.0,47236858112.0
BK0737.DC,20210908,795.94,807.2,795.27,807.12,795.5600000000001,11.56,1.45,39507818.0,54561165056.0
BK0737.DC,20210909,802.52,802.52,794.3,796.96,807.12,-10.16,-1.26,35097248.0,48034563328.0
BK0737.DC,20210910,796.08,798.99,791.12,792.87,796.96,-4.09,-0.51,30419220.0,43849979392.0
BK0737.DC,20210913,791.95,794.06,784.31,790.14,792.87,-2.73,-0.34,28623295.0,42336483328.0
BK0737.DC,20210914,790.5,804.65,788.41,789.97,790.14,-0.17,-0.02,35206195.0,52231906560.0
BK0737.DC,20210915,788.62,788.62,782.07,785.95,789.97,-4.02,-0.51,30393451.0,47152327936.0
BK0737.DC,20210916,784.96,790.55,774.8,775.82,785.95,-10.13,-1.29,29553089.0,41247795712.0
BK0737.DC,20210917,776.38,776.95,759.1,769.12,775.82,-6.7,-0.86,23826565.0,33524691968.0
BK0737.DC,20210922,760.55,767.24,759.09,766.16,769.12,-2.96,-0.38,18915814.0,26920215552.0
BK0737.DC,20210923,769.68,781.61,769.68,778.99,766.16,12.83,1.67,26796561.0,38761434624.0
BK0737.DC,20210924,780.3,787.0,774.33,774.51,778.99,-4.48,-0.58,27343355.0,43246699776.0
BK0737.DC,20210927,779.34,781.87,755.79,759.13,774.51,-15.38,-1.99,30443646.0,47725179904.0
BK0737.DC,20210928,756.14,757.51,749.31,755.66,759.13,-3.47,-0.46,19733322.0,30284218112.0
BK0737.DC,20210929,751.01,751.01,733.33,733.33,755.6600000000001,-22.33,-2.96,21851711.0,32266571776.0
BK0737.DC,20210930,737.49,751.63,737.49,750.47,733.33,17.14,2.34,18728629.0,29231549952.0
BK0737.DC,20211008,757.01,767.13,757.01,767.1,750.47,16.63,2.22,23903941.0,34130320896.0
BK0737.DC,20211011,768.08,769.61,762.39,766.23,767.1,-0.87,-0.11,20962461.0,29502425344.0
BK0737.DC,20211012,765.55,765.55,746.11,752.16,766.23,-14.07,-1.84,21546630.0,30142069760.0
BK0737.DC,20211013,752.76,756.22,748.07,755.56,752.16,3.4,0.45,18946170.0,24912541696.0
BK0737.DC,20211014,753.86,759.5,748.6,757.72,755.5600000000001,2.16,0.29,17670540.0,23391538176.0
BK0737.DC,20211015,758.02,765.57,753.74,758.31,757.7199999999999,0.59,0.08,24374381.0,35104879104.0
BK0737.DC,20211018,755.81,756.7,749.24,756.54,758.31,-1.77,-0.23,20670511.0,29080919040.0
BK0737.DC,20211019,755.52,763.06,755.07,762.34,756.5400000000001,5.8,0.77,21475228.0,33332739328.0
BK0737.DC,20211020,766.96,771.79,763.86,764.79,762.3399999999999,2.45,0.32,23933087.0,36618818304.0
BK0737.DC,20211021,760.97,762.25,752.84,754.92,764.79,-9.87,-1.29,21189747.0,30355966720.0
BK0737.DC,20211022,754.36,757.74,751.43,751.57,754.9200000000001,-3.35,-0.44,20595932.0,31166516224.0
BK0737.DC,20211025,750.29,750.87,744.11,750.87,751.57,-0.7,-0.09,19580570.0,30550029056.0
BK0737.DC,20211026,748.45,748.48,740.05,741.52,750.87,-9.35,-1.25,20854420.0,34025282048.0
BK0737.DC,20211027,739.54,739.54,718.02,719.66,741.52,-21.86,-2.95,21528108.0,31991444992.0
BK0737.DC,20211028,716.12,718.66,708.25,709.64,719.66,-10.02,-1.39,19096615.0,31421511168.0
BK0737.DC,20211029,708.85,725.14,708.85,723.79,709.64,14.15,1.99,20965155.0,34624756736.0
