ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000852.SH,20221025,6346.1531,6411.1661,6248.8387,6355.7784,6378.4323,-22.6539,-0.3552,129321410.0,165200236.898
000852.SH,20221026,6358.06,6548.6179,6348.9902,6491.6916,6355.7784,135.9132,2.1384,150663892.0,200200044.241
000852.SH,20221027,6497.5197,6544.4165,6459.9232,6461.6098,6491.6916,-30.0818,-0.4634,146773822.0,196363432.005
000852.SH,20221028,6412.6125,6446.6048,6216.2738,6239.9316,6461.6098,-221.6782,-3.4307,156120495.0,197514525.528
000852.SH,20221031,6201.7469,6349.1178,6201.2834,6292.6191,6239.9316,52.6875,0.8444,145874788.0,187134463.252
000852.SH,20221101,6299.0263,6440.9161,6277.6156,6439.8223,6292.6191,147.2032,2.3393,152262990.0,199551407.229
000852.SH,20221102,6434.9504,6557.0101,6424.66,6524.5136,6439.8223,84.6913,1.3151,162568563.0,216303778.31
000852.SH,20221103,6467.2272,6576.3721,6461.2962,6566.8413,6524.5136,42.3277,0.6487,141513704.0,199422978.711
000852.SH,20221104,6569.1853,6719.5131,6568.7819,6709.6446,6566.8413,142.8033,2.1746,165062434.0,230118260.588
000852.SH,20221107,6713.7308,6749.7555,6660.9788,6713.6375,6709.6446,3.9929,0.0595,160254947.0,220210872.29
000852.SH,20221108,6707.0126,6708.0803,6647.4424,6694.9562,6713.6375,-18.6813,-0.2783,135471787.0,180763670.673
000852.SH,20221109,6694.4043,6736.6711,6664.3706,6676.0079,6694.9562,-18.9483,-0.283,126564565.0,164404506.999
000852.SH,20221110,6638.5161,6663.1129,6583.8648,6603.3086,6676.0079,-72.6993,-1.089,142137645.0,183303850.09
000852.SH,20221111,6749.0665,6776.742,6641.7631,6643.4817,6603.3086,40.1731,0.6084,191648966.0,237140698.56
000852.SH,20221114,6639.0229,6688.006,6570.4905,6599.6655,6643.4817,-43.8162,-0.6595,174303985.0,212896585.326
000852.SH,20221115,6593.6277,6752.5127,6576.8748,6752.5127,6599.6655,152.8472,2.316,170939160.0,221716230.404
000852.SH,20221116,6749.9594,6775.3822,6687.3165,6702.041,6752.5127,-50.4717,-0.7475,155021163.0,195240529.665
000852.SH,20221117,6685.9431,6714.5035,6629.8971,6714.5035,6702.041,12.4625,0.186,159191253.0,198847162.648
000852.SH,20221118,6711.894,6752.8371,6650.7424,6658.4005,6714.5035,-56.103,-0.8355,168105221.0,215157473.531
000852.SH,20221121,6622.603,6689.3254,6585.2786,6689.3254,6658.4005,30.9249,0.4644,137155265.0,179567680.623
000852.SH,20221122,6682.0525,6692.2397,6556.3362,6583.2332,6689.3254,-106.0922,-1.586,150853226.0,191781768.774
000852.SH,20221123,6572.1648,6592.3046,6451.9553,6567.9934,6583.2332,-15.2398,-0.2315,144366228.0,179521416.697
000852.SH,20221124,6573.4721,6611.795,6553.9562,6586.8576,6567.9934,18.8642,0.2872,126197332.0,159909378.877
000852.SH,20221125,6573.0193,6573.0193,6508.5162,6512.1619,6586.8576,-74.6957,-1.134,124579396.0,149034248.952
000852.SH,20221128,6426.9307,6494.9809,6412.0319,6492.712,6512.1619,-19.4499,-0.2987,129881780.0,152031616.662
000852.SH,20221129,6505.8964,6607.4569,6505.8964,6594.3225,6492.712,101.6105,1.565,157448301.0,180031860.497
000852.SH,20221130,6591.6776,6619.2702,6561.2745,6590.3067,6594.3225,-4.0158,-0.0609,155403136.0,178510447.618
000852.SH,20221201,6645.4672,6691.5091,6639.6319,6658.4265,6590.3067,68.1198,1.0336,162150678.0,199785991.94
000852.SH,20221202,6644.442,6721.6914,6637.1599,6680.5415,6658.4265,22.115,0.3321,149424028.0,179613917.631
000852.SH,20221205,6710.7253,6723.5658,6675.6024,6714.367,6680.5415,33.8255,0.5063,178915025.0,206225540.021
000852.SH,20221206,6690.9198,6731.0664,6667.0022,6703.5524,6714.367,-10.8146,-0.1611,154810114.0,191497741.686
000852.SH,20221207,6684.6082,6732.258,6677.5196,6705.2873,6703.5524,1.7349,0.0259,155989281.0,188674730.727
000852.SH,20221208,6694.8441,6699.2974,6648.3468,6662.3441,6705.2873,-42.9432,-0.6404,148611632.0,176772060.301
000852.SH,20221209,6661.8985,6684.1491,6626.9358,6680.3752,6662.3441,18.0311,0.2706,160349164.0,201813642.791
000852.SH,20221212,6669.1657,6680.6112,6626.8725,6655.6737,6680.3752,-24.7015,-0.3698,153653068.0,186669163.109
000852.SH,20221213,6654.6703,6654.7491,6586.8681,6593.6675,6655.6737,-62.0062,-0.9316,149692723.0,176834414.923
000852.SH,20221214,6600.4068,6626.6992,6556.8083,6570.0183,6593.6675,-23.6492,-0.3587,139664931.0,167786593.318
000852.SH,20221215,6557.9042,6605.7032,6544.9992,6597.5505,6570.0183,27.5322,0.4191,128850544.0,160225836.005
000852.SH,20221216,6569.0571,6581.9337,6504.054,6519.4361,6597.5505,-78.1144,-1.184,134434849.0,161172961.056
000852.SH,20221219,6518.3822,6537.1353,6367.4459,6390.77,6519.4361,-128.6661,-1.9736,135485972.0,156179605.225
000852.SH,20221220,6380.2153,6389.0539,6321.1408,6341.5833,6390.77,-49.1867,-0.7697,110008606.0,131077432.572
000852.SH,20221221,6341.2154,6344.6554,6255.3488,6289.1361,6341.5833,-52.4472,-0.827,102729735.0,122909095.335
000852.SH,20221222,6314.553,6319.5743,6171.1799,6186.9277,6289.1361,-102.2084,-1.6252,113245456.0,131875231.617
000852.SH,20221223,6154.6586,6197.2379,6120.9443,6160.7451,6186.9277,-26.1826,-0.4232,97094729.0,116283463.648
000852.SH,20221226,6161.9366,6276.1107,6161.9366,6275.5244,6160.7451,114.7793,1.8631,100031210.0,125237422.919
000852.SH,20221227,6288.6065,6328.3589,6256.042,6325.6279,6275.5244,50.1035,0.7984,109270500.0,136753468.429
000852.SH,20221228,6304.5897,6306.9491,6251.3018,6268.4658,6325.6279,-57.1621,-0.9037,105263874.0,125061546.621
000852.SH,20221229,6253.7945,6322.246,6245.229,6261.8292,6268.4658,-6.6366,-0.1059,102382211.0,121083655.953
000852.SH,20221230,6283.4999,6296.2444,6262.6,6281.6209,6261.8292,19.7917,0.3161,97146496.0,116528198.887
000852.SH,20230103,6286.8142,6433.7855,6275.6881,6423.7013,6281.6209,142.0804,2.2618,133181680.0,160707712.589
000852.SH,20230104,6423.4296,6445.6191,6385.0033,6421.2767,6423.7013,-2.4246,-0.0377,131040093.0,156632578.04
000852.SH,20230105,6427.4547,6489.989,6413.75,6485.4688,6421.2767,64.1921,0.9997,121661526.0,155822047.721
